,title,artist,albums,showname,date
586,Horizon,Jessica Chertock,,Songland NYU,2022-02-06
587,More,Micah Kohn,,Songland NYU,2022-02-06
588,Leaving,Derek Fawcett,,Songland NYU,2022-02-06
589,Too Hard to Say Goodbye,Cassidy Corbin,Lately,Songland NYU,2022-02-06
590,Ballad to Follow,Kat Vokes,Clockwork,Songland NYU,2022-02-06
591,Silence,j solomon,Cobalt,Songland NYU,2022-02-06
592,The Galaxy,Vivien L,,Songland NYU,2022-02-06
593,End of the World,Elise Saintigny,Fighters,Songland NYU,2022-02-06
594,Honey,Drew Hersch,,Songland NYU,2022-02-06
595,The Sun,Strawberry Launch,,Songland NYU,2022-02-06
596,Strawberry Season,Avilena,,Songland NYU,2022-02-06
597,Hungover,Soph Retief,,Songland NYU,2022-02-06
598,Listen,Goldlove,,Songland NYU,2022-02-06
599,Hear Me Now,"Rubayne, EthanUno",,Songland NYU,2022-02-06
600,Silver,James Parrott,,Songland NYU,2022-02-06
601,Let It Fade,Jessica Chertock,All Your Light,Songland NYU,2022-02-06
602,Don't Take It Personal,Goldlove,,Songland NYU,2022-02-06
603,American Beauty,Oskari,,Songland NYU,2022-02-06
604,Astoria,Aslin,,Songland NYU,2022-02-06
605,Dreaming About You,Pedro Cañas,Midtown House,Songland NYU,2022-02-06
606,Any Other Way,Mike Baretz,,Songland NYU,2022-02-06
607,Bonnie & Clyde,Brendan Mieles,,Songland NYU,2022-02-06
608,Neon Lights,Sam Guyton,,Songland NYU,2022-02-06
609,Hide,Nono Chen,,Songland NYU,2022-02-06
610,Someone Worth Fighting For,Goldlove,,Songland NYU,2022-02-06
611,Permission,Micah Kohn,,Songland NYU,2022-02-06
612,Heavy Music,Seger Liberation Army,Down Home,Best of the Midwest,2022-02-05
613,Dark Eyes,Coldswell,Void Calls,Best of the Midwest,2022-02-05
614,Dirty Room,The Go,Fiesta,Best of the Midwest,2022-02-05
615,Pleasure Seeker,Brendan Benson,Lapalco,Best of the Midwest,2022-02-05
616,Them New Sensations,The Permanents,Like A Venom,Best of the Midwest,2022-02-05
617,It'll Getcha,Goober & the Peas,The Complete Works of Goober & the Peas,Best of the Midwest,2022-02-05
618,Attention,The Raconteurs,Consolers of the Lonely,Best of the Midwest,2022-02-05
619,I Want Some More,Dan Auerbach,Keep It Hid,Best of the Midwest,2022-02-05
620,Call When You're Ready,The Paybacks,"Love, Not Reason",Best of the Midwest,2022-02-05
621,(I Felt Like) Woody Allen,The New Lou Reeds,Screwed,Best of the Midwest,2022-02-05
622,Won't Ask Why,The Patsys,Both Sides Never,Best of the Midwest,2022-02-05
623,Earthquake Heart,The Dirtbombs,Dangerous Magical Noise,Best of the Midwest,2022-02-05
624,Nubber #10,No Bails,Epyx Shredder,Best of the Midwest,2022-02-05
625,Miss Luxury,Bantam Rooster,Deal Me In,Best of the Midwest,2022-02-05
626,Into The Scenery,Waxwings,Low To The Ground,Best of the Midwest,2022-02-05
627,Whatcha Got?,The Come Ons,The Come Ons,Best of the Midwest,2022-02-05
628,Second Time Around,Reigndance,Problem Factory,Best of the Midwest,2022-02-05
629,I Eat Scum,Beasteater,Beasteater,Best of the Midwest,2022-02-05
630,No Sugar Mama,The Von Bondies,Lack of Communication,Best of the Midwest,2022-02-05
631,Defiled,The New Bomb Turks,At Rope's End,Best of the Midwest,2022-02-05
632,You're On My Mind,Ko & The Knockouts,Ko and The Knockouts,Best of the Midwest,2022-02-05
633,Stay Useless,Cloud Nothings,Attack On Memory,Best of the Midwest,2022-02-05
634,Powder Key Variety,Gaunt,Bricks and Blackouts,Best of the Midwest,2022-02-05
635,Doll Collector,The Chinese Millionaires,Detroit Double Cross,Best of the Midwest,2022-02-05
636,Shiver,The Buzzards,Shiver,Best of the Midwest,2022-02-05
637,Dance Cop,No Men,HELL WAS FULL SO WE CAME BACK,Best of the Midwest,2022-02-05
638,Low Fashion Lovers,Clone Defects,Shape of Venus,Best of the Midwest,2022-02-05
639,She's Trippin,The Orange Roughies,Detroit,Best of the Midwest,2022-02-05
640,Miles (Is A Goner),Slugfest,Eva and the Curse of the Roaming Hand,Best of the Midwest,2022-02-05
641,Make You Mine,The Fondas,Runaway Bombshell,Best of the Midwest,2022-02-05
642,Are You Receiving Me,The Patsys,Both Sides Never,Best of the Midwest,2022-02-05
643,Mal O Sol,Moto Perpétuo,Moto Perpétuo,Superbacana,2022-02-05
644,Matinal,Moto Perpétuo,Moto Perpétuo,Superbacana,2022-02-05
645,Espêlho,Módulo 1000,Não Fale Com Paredes,Superbacana,2022-02-05
646,Isto Não Quer Dizer Nada,Módulo 1000,Big Mama / Isto Não Quer Dizer Nada,Superbacana,2022-02-05
647,A Viagem Das Horas,José Mauro,A Viagem Das Horas,Superbacana,2022-02-05
648,Mar Azul,Som Imaginário,Mantaça do Porco,Superbacana,2022-02-05
649,Armina,Som Imaginário,Matança Do Porco,Superbacana,2022-02-05
650,Gotham City,Os Brazões,Os Brazões,Superbacana,2022-02-05
651,Preciso Urgentemente Encontrar Um Amigo,Os Mutantes,A Divina Comédia Ou Ando Meio Desligado,Superbacana,2022-02-05
652,Quem Tem Medo De Brincar De Amor,Os Mutantes,A Divina Comédia Ou Ando Meio Desligado,Superbacana,2022-02-05
653,Jogo De Calçada,Os Mutantes,A Divina Comédia Ou Ando Meio Desligado,Superbacana,2022-02-05
654,The Cancer Stick,Módulo 1000,Complete Works,Superbacana,2022-02-05
655,Jeep,Erasmo Carlos,Erasmo Carlos E Os Tremendões,Superbacana,2022-02-05
656,Gamboa,Brazilian Octopus,Brazilian Octopus,Superbacana,2022-02-05
657,Canção Latina,Brazilian Octopus,Brazilian Octopus,Superbacana,2022-02-05
658,Big Mama,Módulo 1000,Big Mama / Isto Não Quer Dizer Nada,Superbacana,2022-02-05
659,Sonhar,Luiz Henrique,Mestiço,Superbacana,2022-02-05
660,Jandira,Luiz Henrique,Mestiço,Superbacana,2022-02-05
661,Conversação De Paz,Sérgio Ricardo,Arrebentação,Superbacana,2022-02-05
662,Bala Com Bala,João Bosco,João Bosco,Superbacana,2022-02-05
663,Viva Crioula,Assim Assado,Assim Assado,Superbacana,2022-02-05
664,Agiborê,MPB4,Cicatrizes,Superbacana,2022-02-05
665,"Na Rua, Na Chuva, Na Fazenda",Hyldon,"Na Rua, Na Chuva, Na Fazenda",Superbacana,2022-02-05
666,Bat Macumba,Os Mutantes,Os Mutantes,Superbacana,2022-02-05
667,Amor De Carnaval,Jair Rodrigues,Dois Na Bossa No.3,Superbacana,2022-02-05
668,Fez Bobagem,Nara Leão,Coisas Do Mundo,Superbacana,2022-02-05
669,Tudo De Você,Marcos Valle,"Samba ""Demais""",Superbacana,2022-02-05
670,A Morte De Um Deus De Sal,Marcos Valle,"Samba ""Demais""",Superbacana,2022-02-05
671,Lágrima Flor,Wilson Simonal,"Tem ""Algo Mais""",Superbacana,2022-02-05
672,Saltei De Banda,Elza Soares,Elza Pede Passagem,Superbacana,2022-02-05
673,Sei Lá Mangeiura,Elza Soares,Sambas & Mais Sambas,Superbacana,2022-02-05
674,O Samba Brasileiro,Elza Soares,A Bossa Negra,Superbacana,2022-02-05
675,Perdão,Elza Soares,A Bossa Negra,Superbacana,2022-02-05
676,Edmundo (In The Mood),Elza Soares,Edmundo (In The Mood) / Era Bom,Superbacana,2022-02-05
677,Casa De Turfista... Cavalo De Pau,Elza Soares,Se Acaso Você Chegasse,Superbacana,2022-02-05
678,On the Giant's Belly,Maryam Sirvan,Feast on My Feast,Against the Vile Grain,2022-02-04
679,"Kruschev at The United Nations, 1960 - Featuring Deterge",Junta Cadre,The Enemy is Listening,Against the Vile Grain,2022-02-04
680,The Enemy is Listening - Featuring Striations,Junta Cadre,The Enemy is Listening,Against the Vile Grain,2022-02-04
681,Othered,Like Weeds,Human Free Eden,Against the Vile Grain,2022-02-04
682,Renegade Settlement,Like Weeds,Renegade Settlements,Against the Vile Grain,2022-02-04
683,Momma Shot a Cop,Violent Transition,Momma Shot a Cop,Against the Vile Grain,2022-02-04
684,Sine Glass,Black Sand Desert,Black Sand Desert,Against the Vile Grain,2022-02-04
685,Blackened Ribcage Aviary,FLESHLICKER,Blacked Ribcage Aviary,Against the Vile Grain,2022-02-04
686,SUCKLE,FLESHLICKER,Blacked Ribcage Aviary,Against the Vile Grain,2022-02-04
687,Spineless and Without Substance,Inferior Passions,The Patrician,Against the Vile Grain,2022-02-04
688,Spiritual Provocation,Inferior Passions,The Patrician,Against the Vile Grain,2022-02-04
689,In Hiding,Inferios Passions,The Patrician,Against the Vile Grain,2022-02-04
690,Weaving the Entrails,Gods of Gaps,Split / Chuck Steak,Against the Vile Grain,2022-02-04
691,New Walls,Peasant Farm,Always Rebuilding,Against the Vile Grain,2022-02-04
692,"Purge the Wicked, Purge the Untrue",dB/Mz,Pyre,Against the Vile Grain,2022-02-04
693,Nipas,Hanzo Hasahi,[miniatures],Against the Vile Grain,2022-02-04
694,Linguistic Relativity,Cyclonus,Exalted Divinity,Hellhole,2022-02-04
695,first six tracks,Capitalist Casualties,Capitalist Casualties / Man Is the Bastard,Hellhole,2022-02-04
696,first three tracks,No/Más,Last Laugh,Hellhole,2022-02-04
697,Ice Hag V,Zhothaqquahnyth,Hail Drugs,Hellhole,2022-02-04
698,Ritual Reverence,Skogsfe,Ritual Reverence,Hellhole,2022-02-04
699,Mere Humans,Jupiterian,Protosapien,Hellhole,2022-02-04
700,We All Die Laughing,The Angelic Process,Weighing Souls With Sand,Hellhole,2022-02-04
701,Isolation Turned Into Cannibalism,Cenotaph,Precognition to Eradicate,Hellhole,2022-02-04
702,"Father, You’re Not A Father",Immolation,Close to a World Below,Hellhole,2022-02-04
703,Ἔραζε,Ὁπλίτης,Ἡ εἰκών,Hellhole,2022-02-04
704,“Gathering of the Archangels”,Ifernach,Capitulation of All Life,Hellhole,2022-02-04
705,Phantom Force,Havok,V,Hellhole,2022-02-04
706,The Elder Things,The Great Old Ones,Tekeli-Li,Hellhole,2022-02-04
707,Christian Woman,Type O Negative,Bloody Kisses,Hellhole,2022-02-04
708,Moving Day,Gagmesharkoff,The Back-In Club (Vol. 2),The New Afternoon Show,2022-02-04
709,Ketamine,linoleleum,the big sad,The New Afternoon Show,2022-02-04
710,Mary Alley,Wet Makeup,Single French Hybrids,The New Afternoon Show,2022-02-04
711,The Hunter,SS ON LS,The Better World,The New Afternoon Show,2022-02-04
712,URAQT,Other Moods,Sampled & Circuit Bent,The New Afternoon Show,2022-02-04
713,Kiss me first,Strong Eyes,Kiss me first,The New Afternoon Show,2022-02-04
714,Yung Savage,Astropope,Fancy Names for Fancy People,The New Afternoon Show,2022-02-04
715,NIE MA TEGO ZŁEGO,BZDET,NIEPOKOJE,The New Afternoon Show,2022-02-04
716,Cool Boy and the Sunglasses Shark,Gagmesharkoff,The Back-In Club (Vol. 1),The New Afternoon Show,2022-02-04
717,Dance With My Reaper,Military Shadow,Violent Reign,The New Afternoon Show,2022-02-04
718,Cigarette Breath,Care Home,Assisted Living (Part 1),The New Afternoon Show,2022-02-04
719,Adventure Island,Other Moods,Optigan Island,The New Afternoon Show,2022-02-04
720,Web Ettiquette,Plot Twist,Wait For It...,The New Afternoon Show,2022-02-04
721,Stay,Ian Edwards,What Makes You So Special?,The New Afternoon Show,2022-02-04
722,DESTRUYAMOS,PRIMERA DOSIS,EL DIA QUE EL PUNK MADRUGO,The New Afternoon Show,2022-02-04
723,Lost & Found,The Snouts,The Snouts,The New Afternoon Show,2022-02-04
724,Eighth Deadly Sin,Mentalease,Eighth Deadly Sin,The New Afternoon Show,2022-02-04
725,Fleeting,Ottelarke,Flymoon,The New Afternoon Show,2022-02-04
726,Mat #3,Max Faraon,Materiali Dinamici,The New Afternoon Show,2022-02-04
727,Ever!,Lucky Lo,Supercarry,The New Afternoon Show,2022-02-04
728,rat,Wastemen,PODKULACHNIK,The New Afternoon Show,2022-02-04
729,I Am Kate Moss,DITZ,The Great Regression,The New Afternoon Show,2022-02-04
730,Scab,Jack MacSween,Deathfelt in Make-Up,The New Afternoon Show,2022-02-04
731,Jet-Black Wings,Wulven,this earth is consuming us,The New Afternoon Show,2022-02-04
732,Billy,SO TIRED,SO TIRED DEMOS VOL. 2,The New Afternoon Show,2022-02-04
733,Hringvegur,Heisenberg,Lunazione,The New Afternoon Show,2022-02-04
734,"walk on the mud, panic, die.",Cheap Caffeine,Derailed,The New Afternoon Show,2022-02-04
735,Convulsed,Oneroom,For Years a Ghost,The New Afternoon Show,2022-02-04
736,Ouve Voces,Cama Rosa,Recusa,The New Afternoon Show,2022-02-04
737,Closer to Hell,PoT/MaN,PoT/MaN EP,The New Afternoon Show,2022-02-04
738,Zyuhoq & Ywyzwol,LEZET,Ugly Game Music,The New Afternoon Show,2022-02-04
739,Je ne crois pas au hazard,10Konekt,Hystérie collective EP,The New Afternoon Show,2022-02-04
740,Cthaat,Phase IV,The Color of Space,The New Afternoon Show,2022-02-04
741,Crimson Sky,Wings of the ISANG,THE POST-ROCK,The New Afternoon Show,2022-02-04
742,FOX,Class War Imprint,Illusion of Choice,The New Afternoon Show,2022-02-04
743,Formant,Kippi Kaninus,Temperaments,The New Afternoon Show,2022-02-04
744,Arecibo Message,Hanzo Hasashi,[miniatures],The New Afternoon Show,2022-02-04
745,Snow Globes,"Black Country, New Road",Ants From Up There,The New Afternoon Show,2022-02-04
746,Side A,Sunfazer,DIY STOPIA,The New Afternoon Show,2022-02-04
747,Electric,yeule,Glitch Princess,The Sound Between,2022-02-04
748,Eyes,yeule,Glitch Princess,The Sound Between,2022-02-04
749,Perfect Blue ft. Tohji,yeule,Glitch Princess,The Sound Between,2022-02-04
750,Fragments,yeule,Glitch Princess,The Sound Between,2022-02-04
751,Bites on My Neck,yeule,Glitch Princess,The Sound Between,2022-02-04
752,I <3 U,yeule,Glitch Princess,The Sound Between,2022-02-04
753,"Valentine, Texas",Mitski,Laurel Hell,The Sound Between,2022-02-04
754,Stay Soft,Mitski,Laurel Hell,The Sound Between,2022-02-04
755,Everyone,Mitski,Laurel Hell,The Sound Between,2022-02-04
756,There's Nothing Left Here for You,Mitski,Laurel Hell,The Sound Between,2022-02-04
757,Should've Been Me,Mitski,Laurel Hell,The Sound Between,2022-02-04
758,I Guess,Mitski,Laurel Hell,The Sound Between,2022-02-04
759,That's Our Lamp,Mitski,Laurel Hell,The Sound Between,2022-02-04
760,Good Will Hunting,"Black Country, New Road",Ants From Up There,The Sound Between,2022-02-04
761,Haldern,"Black Country, New Road",Ants From Up There,The Sound Between,2022-02-04
762,Mark’s Theme,"Black Country, New Road",Ants From Up There,The Sound Between,2022-02-04
763,The Place Where He Inserted the Blade,"Black Country, New Road",Ants From Up There,The Sound Between,2022-02-04
764,Basketball Shoes,"Black Country, New Road",Ants From Up There,The Sound Between,2022-02-04
765,Dragon Slayer,Animal Collective,Time Skiffs,The Sound Between,2022-02-04
766,Car Keys,Animal Collective,Time Skiffs,The Sound Between,2022-02-04
767,Cherokee,Animal Collective,Time Skiffs,The Sound Between,2022-02-04
768,Passer-by,Animal Collective,Time Skiffs,The Sound Between,2022-02-04
769,Royal and Desire,Animal Collective,Time Skiffs,The Sound Between,2022-02-04
770,Goth,SIDEWALKS AND SKELETONS,White Light,Baba Yaga's Cauldron,2022-02-04
771,Vanisher,CABLE,Vanisher,Baba Yaga's Cauldron,2022-02-04
772,Stereo Love,my!lane,Stereo Love,Baba Yaga's Cauldron,2022-02-04
773,cantleaveheralone,𝘏𝘓𝘍𝘔𝘚𝘚𝘋,cantleaveheralone,Baba Yaga's Cauldron,2022-02-04
774,leave me alone,S4DWRIST,leave me alone,Baba Yaga's Cauldron,2022-02-04
775,✧ swear ✧,cry 4 me,✧ swear ✧,Baba Yaga's Cauldron,2022-02-04
776,PRINCE OF DARKNESS,"SHADXWBXRN, ARCHEZ, KXNVRA",PRINCE OF DARKNESS,Baba Yaga's Cauldron,2022-02-04
777,Winter Melancholy,"ARGXNTUM, PANICX",Winter Melancholy,Baba Yaga's Cauldron,2022-02-04
778,BREAK THE LIMIT,GHIDEMORA,BREAK THE LIMIT,Baba Yaga's Cauldron,2022-02-04
779,MURDER IN MY MIND,KORDHELL,MURDER IN MY MIND,Baba Yaga's Cauldron,2022-02-04
780,kim - nightexpress w/ Øneheart (faster version),everyours.,kim - nightexpress w/ Øneheart (faster version),Baba Yaga's Cauldron,2022-02-04
781,life☻worth☻living,sewnfkt,life☻worth☻living,Baba Yaga's Cauldron,2022-02-04
782,not here to hurt anyone,S4DWRIST,not here to hurt anyone,Baba Yaga's Cauldron,2022-02-04
783,i still see your eyes on my ceiling,S4DWRIST,i still see your eyes on my ceiling,Baba Yaga's Cauldron,2022-02-04
784,Kerosene,Crystal Castles,(III),Baba Yaga's Cauldron,2022-02-04
785,Transgender,Crystal Castles,(III),Baba Yaga's Cauldron,2022-02-04
786,CROWN,CROSSPARTY,CROWN,Baba Yaga's Cauldron,2022-02-04
787,Supanova,Sensi Affect,Playback,Baba Yaga's Cauldron,2022-02-04
788,; Grátur Víðir. part.2,where swans will weep,; Grátur Víðir. part.2,Baba Yaga's Cauldron,2022-02-04
789,"⨯ Shirenvasea - sejjer, sejjer, marret",⠱⠬snybun,"⨯ Shirenvasea - sejjer, sejjer, marret",Baba Yaga's Cauldron,2022-02-04
790,crying with the mirrors w/ Lucyfxr,prxpvne,crying with the mirrors w/ Lucyfxr,Baba Yaga's Cauldron,2022-02-04
791,h e a r t b u r n,ssuupra,h e a r t b u r n,Baba Yaga's Cauldron,2022-02-04
792,næumā,princess's guilt,næumā,Baba Yaga's Cauldron,2022-02-04
793,out of vodka,fur:trash,out of vodka,Baba Yaga's Cauldron,2022-02-04
794,it's an omen (i'm GOD but with a twist),Mirtt,it's an omen (i'm GOD but with a twist),Baba Yaga's Cauldron,2022-02-04
795,GOD SEES ALL,2232,GOD SEES ALL,Baba Yaga's Cauldron,2022-02-04
796,Like A Prayer/Vacation Bible School - EU RMX,edith underground,Like A Prayer/Vacation Bible School - EU RMX,Baba Yaga's Cauldron,2022-02-04
797,Desire,BLAME VENUS,Desire,Baba Yaga's Cauldron,2022-02-04
798,Trust Again,BLAME VENUS,Trust Again,Baba Yaga's Cauldron,2022-02-04
799,Venom,DEAD FE†US,Venom,Baba Yaga's Cauldron,2022-02-04
800,LOVES ME NOT,Pornografairy,LOVES ME NOT,Baba Yaga's Cauldron,2022-02-04
801,Kiss Me More (Mirtt DnB Remix),Mirtt,Kiss Me More (Mirtt DnB Remix),Baba Yaga's Cauldron,2022-02-04
802,ghast voices,crafter2011,ghast voices,Baba Yaga's Cauldron,2022-02-04
803,♥IN DA RAVE GO 4EVA N EVA♥,Lil Bongwater,♥IN DA RAVE GO 4EVA N EVA♥,Baba Yaga's Cauldron,2022-02-04
804,Bohemian Like You,The Dandy Warhols,Thirteen Tales From Urban Bohemia,The Antidote,2022-02-04
805,Ono Yoko,The Jesus and Mary Chain,Damage and Joy (Deluxe),The Antidote,2022-02-04
806,Who Has Seen the Wind?,"David Bowie, Yo La Tengo",Who Has Seen the Wind?,The Antidote,2022-02-04
807,Plastic Beach,"Gorillaz, ft. ft. Mick Jones and Paul Simonon",Plastic Beach,The Antidote,2022-02-04
808,Paper Planes,M.I.A.,Kala,The Antidote,2022-02-04
809,Spanish Bomb,Hinds,Spanish Bombs,The Antidote,2022-02-04
810,This Charming Man,Death Cab For Cutie,You Can Play These Songs With Chords,The Antidote,2022-02-04
811,"Yoshimi Battles the Pink Robots, pt. 1",The Flaming Lips,Yoshimi Battles the Pink Robots,The Antidote,2022-02-04
812,Ladies,Fiona Apple,Fetch the Bolt Cutters,The Antidote,2022-02-04
813,80’s Comedown Machine,The Strokes,Comedown Machine,The Antidote,2022-02-04
814,Stoned and Starving,Parquet Courts,Light Up Gold,The Antidote,2022-02-04
815,The Skin of My Yellow Country Teeth,Clap Your Hands Say Yeah,Clap Your Hands Say Yeah,The Antidote,2022-02-04
816,Everyone’s a V.I.P to Someone,The Go! Team,"Thunder, Lightning, Strike",The Antidote,2022-02-04
817,It Takes Time to Be a Man,The Rapture,In the Grace of Your Love,The Antidote,2022-02-04
818,Army of Me,Björk,Voltaic,The Antidote,2022-02-04
819,Surrounded by Heads and Bodies,The 1975,A Brief Inquiry Into Online Relationships,The Antidote,2022-02-04
820,We’ve Been Had,The Walkmen,Everyone Who Pretended To Like Me Is Gone,The Antidote,2022-02-04
821,How Not to Drown,"CHVRCHES, Robert Smith",How Not to Drown,The Antidote,2022-02-04
822,You’ll Miss Me When I’m Not Around,Grimes,Miss Anthropocene,The Antidote,2022-02-04
823,Do You Love Me Still?,The Kooks,Inside In / Inside Out,The Antidote,2022-02-04
824,"New York, I Love You but You’re Bringing Me Down",LCD Soundsystem,Sound of Silver,The Antidote,2022-02-04
825,Shoot the Poets,The Cribs,"Men’s Needs, Women’s Needs, Whatever",The Antidote,2022-02-04
826,I Can’t Give Everything Away,David Bowie,Blackstar,The Antidote,2022-02-04
827,Reflektor,Arcade Fire,Reflektor,The Antidote,2022-02-04
828,No Perfect Vibe,OV,,Nonlinear,2022-02-03
829,Good Love (feat. Tay Iwar),Tamera,Moonshyne Music Limited under exclusive license to AWAL Recordings Ltd,Nonlinear,2022-02-03
830,Show You,Cxrno,,Nonlinear,2022-02-03
831,If You Don't Mind,Ras-I,,Nonlinear,2022-02-03
832,You Can Be,"Diamond Ice, Jahvillani",,Nonlinear,2022-02-03
833,Restart,Tofa Jaxx,,Nonlinear,2022-02-03
834,Rockaz,"Coutain, Brooklyn Decent",their joint EP G Syde Tape,Nonlinear,2022-02-03
835,Rockaz,"Coutain, Brooklyn Decent",their joint EP G Syde Tape,Nonlinear,2022-02-03
836,Sign Your Name,Aisha Noel,Project Spotlight,Nonlinear,2022-02-03
837,Comma,Blizz,,Nonlinear,2022-02-03
838,Big Boss,Monéa,,Nonlinear,2022-02-03
839,Blessings a Flow,"Jah Lex, Busy Signal",,Nonlinear,2022-02-03
840,Blessings a Flow,"Jah Lex, Busy Signal",,Nonlinear,2022-02-03
841,Jolene,"Kes, KES the Band, Dwala",,Nonlinear,2022-02-03
842,Big Up You,"Coutain, Brooklyn Decent, $teevoo",the EP G Syde Tape,Nonlinear,2022-02-03
843,Shisha,"Afro B, Niniola, Busiswa",,Nonlinear,2022-02-03
844,Energy,"King Sammy, PsychoYP",,Nonlinear,2022-02-03
845,La La Laa,"Yaadcore, Sarah Couch",,Nonlinear,2022-02-03
846,LImelight,Mellissa,,Nonlinear,2022-02-03
847,Victim,Ikayh,,Nonlinear,2022-02-03
848,History,Bugle,,Nonlinear,2022-02-03
849,Ababio,Kojo Owiredu,,Nonlinear,2022-02-03
850,Ababio,Kojo Owiredu,,Nonlinear,2022-02-03
851,Thunderstorm in Surulere,Lady Donli,,Nonlinear,2022-02-03
852,Dingolay,"Mical Teja, Nailah Blackman",,Nonlinear,2022-02-03
853,The Greatest,"Blvk H3ro, Something D'Lux",,Nonlinear,2022-02-03
854,Choplife (feat. Patoranking),King Promise,,Nonlinear,2022-02-03
855,Realest Thing,"Aisha Noel, Olatunji",,Nonlinear,2022-02-03
856,All I Need,Kerwin Du Bois,,Nonlinear,2022-02-03
857,Closer,"Tee-Y Mix, Moelogo, Oxlade",,Nonlinear,2022-02-03
858,Dangerous,Imani Ray,,Nonlinear,2022-02-03
859,Miniskirt,Raebel,,Nonlinear,2022-02-03
860,Ellis Island,"Meredith Monk, Bruce Brubaker, Ursula Oppens",Meredith Monk: Piano Songs,Classy and Sassy,2022-02-03
861,Porcelain,Lavinia Meijer,Porcelain,Classy and Sassy,2022-02-03
862,"Préludes / Book 1, L.117: 8. La fille aux cheveaux des lins","Claude Debussy, Pierre-Laurent Aimard",Debussy: Préludes Book 1 & 2,Classy and Sassy,2022-02-03
863,"Préludes / Book 1, L. 117: 2. Voiles","Claude Debussy, Pierre-Laurent Aimard",Debussy: Préludes Book 1 & 2,Classy and Sassy,2022-02-03
864,"Préludes / Book 1, L. 117: 10. La cathédral engloutie","Claude Debussy, Pierre-Laurent Aimard",Debussy: Préludes Book 1 & 2,Classy and Sassy,2022-02-03
865,The Landslide,Hannah Epperson,The Landslide,Classy and Sassy,2022-02-03
866,"Negro Folk Songs in Counterpoint: No. 3, Drink to Me Only with Thine Eyes","Florence Beatrice Price, Apollo Chamber Players",Blurred Boundaries,Classy and Sassy,2022-02-03
867,Hallonlandet (Reimagined by Manu Delago),"Henrik Lindstrand, Manu Delago",Reimagined,Classy and Sassy,2022-02-03
868,Flowers Through Concrete,Chloe Flower,Chloe Flower,Classy and Sassy,2022-02-03
869,Home Is,"Jacob Collier, Voces8",Djesse Vol. 1,Classy and Sassy,2022-02-03
870,3 Visions: No. 1. Aqua,"Akira Nishimura, Mieko Takizawa",Japanese Contemporary Music,Classy and Sassy,2022-02-03
871,3 Visions: No. 2. Flame,"Akira Nishimura, Mieko Takizawa",Japanese Contemporary Music,Classy and Sassy,2022-02-03
872,3 Visions: No. 3. Invoker,"Akira Nishimura, Mieko Takizawa",Japanese Contemporary Music,Classy and Sassy,2022-02-03
873,Sound Patterns,"Pauline Oliveros, Brandies University Chamber Chorus, Alvin Lucier",Extended Voices,Classy and Sassy,2022-02-03
874,Earth Song,"Frank Ticheli, Seraphic Fire, Patrick Dupre Quigley",Reincarnations: A Century of American Choral Music,Classy and Sassy,2022-02-03
875,Circuits,Cindy McTee,,Classy and Sassy,2022-02-03
876,Four Aspects,Daphne Oram,Amphitryon 38,Classy and Sassy,2022-02-03
877,Helium,Dahl Haus,Helium,The New Afternoon Show,2022-02-03
878,Keepsake,Wildsleep,Keepsake,The New Afternoon Show,2022-02-03
879,Desperately Seeking Answers,all under heaven,Collider,The New Afternoon Show,2022-02-03
